"TrialDescription","GasMeasured","EmissionMeasTechnique","Country","InstituteName","AnimalCategory","ManureType","ManureTreatment","ApplicStartDate","ReplicateNumber","Latitude","Longitude","InhibitorType","ManureDM","ManureTotalN","ManureTAN","ManureRAN","ManureOrgC","ManureCNRatio","ManurePH","ManureApplicRate","ManureApplicRateUnit","ManureTNApplicRate","ManureTANApplicRate","ManureRANApplicRate","ManureApplicSeason","ManureApplicMethod","ManureSoilIncorporation","NH3TimeOfIncorporation","DurationOfEmissionMeasurement","CumulatEmission","EmissionFactor","SoilNH4","SoilNO3","SoilTotalNitrogen","SoilOrganicCarbon","SoilPH","SoilBulkDensity","SoilClay","SoilTexture","SoilWaterUnit","SoilWaterDay1Avg","SoilWaterFirst30dAvg","SoilWaterEntireExptAvg","NH3AirTemperature24hAvg","AirTemperatureFirst30dAvg","AirTemperatureEntireExptAvg","RainfallIrrigation30d","TotalRainfallIrrigationEntireExpt","NH3CumulEmission72h","NH3CropHeight","NH3WindSpeed12h","NH3WindSpeed3d","NH3WindSpeedHeight","NH3RainIrrigation1h","NH3RainIrrigation6h","AnimalSubCategory","DietDMContent","DietLipidContent","DietAshContent","DryMatterIntake","CrudeProtein","CrudeFibre","NDFContent","OMDigestibilityCoefficient","MultiphaseFeeding","Diet","SwineFeedType","ForageSpecies","ForageDMContent","ConcentrateType","ConcentrateDM","ProportionOfConcentrateInDiet","NitrogenDigestibilityCoefficient","NDFDigestibilityCoefficient","CH4Enteric","DatabaseId","ClimateZone","AnimalBreed","TypeOfBeddingMaterial","RateOfInhibitorApplicUnit","RateOfInhibitorApplic","ManureDurationOfStorage","SoilDepthMineralN","SoilDepthOther","CropType","CropYieldDryMatter","CropTotalYieldUnit","CropTotalYield","CropTotalN","NameEntryPerson","DateEntryCompleted","NameQCPersonIfRelevant","OnlineLinkPaper","Reference","QCCommentsIfRelevant","QCDateCompleted","StartGasMeasurements","EndGasMeasurements","NumberOfMeasurements","N2OChambersPerPlot ","N2OChamberArea","N2OGasSamplesPerChamber","NumberOfReplicates","IfMeanWhatVariationUnit","DegreeOfVariation","DescribeStatMethodUsed","SourceOfData","Comments"
"Cracking Clays Rowden","NH3","micro met","UK","ADAS-RR","Cattle","slurry","none","2010-06-16","3",50.778,3.9191,,9.18,3.33,1.49,,,,7.02,42.6,"t/ha",141.858,63.474,,,"trailing shoe","none",,6.98333333333333,13.46,0.0948836160103766,,,,,,0.92,38,"clay",,,,,13.81,,14.776,,0,13.268,12.9,3.7719,1.8651,2,,0,,,,,,,,,,,,,,,,,,,,,984,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,"2010-06-16","2010-06-23",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"Cracking Clays Rowden","NH3","micro met","UK","ADAS-RR","Cattle","slurry","none","2011-02-02","2",50.778,3.9191,,7.15,3.18,1.4,,,,7.04,31.2,"t/ha",99.216,43.68,,,"trailing shoe","none",,6.99166666666667,11.386,0.11475971617481,,,,,,0.8,38,"clay",,,,,7.4753,,8.524,,10.6,9.1621,11.8,5.0934,5.4307,2,,0.2,,,,,,,,,,,,,,,,,,,,,985,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,"2011-02-02","2011-02-09",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"Cracking Clays Rowden","NH3","micro met","UK","ADAS-RR","Cattle","slurry","none","2010-06-16","3",50.778,3.9191,,9.18,3.33,1.49,,,,7.02,42.6,"t/ha",141.858,63.474,,,"trailing shoe","none",,7.08333333333333,4.3906,0.030950668978838,,,,,,0.8,38,"clay",,,,,16.779,,14.828,,0,4.3329,15.5,3.8218,1.8863,2,,0,,,,,,,,,,,,,,,,,,,,,986,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,"2010-06-16","2010-06-23",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"Cracking Clays Rowden","NH3","micro met","UK","ADAS-RR","Cattle","slurry","none","2009-05-06","2",50.778,3.9191,,7.67,3.38,1.74,,,,7.12,45.5,"t/ha",153.79,79.17,,,"trailing shoe","none",,6.91666666666667,15.824,0.102893556147994,,,,,,0.8,38,"clay",,,,,10.801,,10.509,,4.6,14.733,21.2,4.13,3.4277,2,,0,,,,,,,,,,,,,,,,,,,,,987,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,"2009-05-06","2009-05-13",6,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"Cracking Clays Rowden","NH3","micro met","UK","ADAS-RR","Cattle","slurry","none","2010-03-17","3",50.778,3.9191,,6.59,2.77,1.29,,,,7.17,42,"t/ha",116.34,54.18,,,"trailing shoe","none",,6.86666666666667,9.6686,0.0831064122399862,,,,,,0.8,38,"clay",,,,,11.096,,9.0288,,20.6,9.5325,11.6,3.05,3.4629,2,,0,,,,,,,,,,,,,,,,,,,,,988,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,"2010-03-17","2010-03-24",6,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"Cracking Clays Rowden","NH3","micro met","UK","ADAS-RR","Cattle","slurry","none","2010-10-12","1",50.778,3.9191,,7.84,3.17,1.41,,,,7.77,43.4,"t/ha",137.578,61.194,,,"trailing shoe","none",,6.95833333333333,4.9302,0.0358356714009507,,,,,,0.92,38,"clay",,,,,12.713,,8.5772,,3,3.3432,13.4,2.857,1.2923,2,,0,,,,,,,,,,,,,,,,,,,,,989,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,"2010-10-12","2010-10-19",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"Cracking Clays Rowden","NH3","micro met","UK","ADAS-RR","Cattle","slurry","none","2009-05-06","1",50.778,3.9191,,7.67,3.38,1.74,,,,7.12,45.5,"t/ha",153.79,79.17,,,"trailing shoe","none",,7,17.987,0.116958189739255,,,,,,0.92,38,"clay",,,,,11.212,,10.564,,4.6,17.586,20.7,4.2615,3.4648,2,,0,,,,,,,,,,,,,,,,,,,,,990,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,"2009-05-06","2009-05-13",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"Cracking Clays Rowden","NH3","micro met","UK","ADAS-RR","Cattle","slurry","none","2010-03-17","1",50.778,3.9191,,6.59,2.77,1.29,,,,7.17,42,"t/ha",116.34,54.18,,,"trailing shoe","none",,6.775,7.0327,0.0604495444387141,,,,,,0.92,38,"clay",,,,,11.411,,8.9517,,20.6,7.4184,10.8,2.83,3.4732,2,,0,,,,,,,,,,,,,,,,,,,,,991,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,"2010-03-17","2010-03-24",6,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"Cracking Clays Rowden","NH3","micro met","UK","ADAS-RR","Cattle","slurry","none","2011-06-22","1",50.778,3.9191,,8.13,3.85,1.37,,,,6.75,42.7,"t/ha",164.395,58.499,,,"trailing shoe","none",,7.01666666666667,6.0294,0.0366762979409349,,,,,,0.92,38,"clay",,,,,14.827,,14.579,,9.6,5.0616,16.7,3.2187,3.0726,2,,0.2,,,,,,,,,,,,,,,,,,,,,992,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,"2011-06-22","2011-06-29",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"Cracking Clays Rowden","NH3","micro met","UK","ADAS-RR","Cattle","slurry","none","2009-05-05","2",50.778,3.9191,,7.67,3.38,1.74,,,,7.12,45.5,"t/ha",153.79,79.17,,,"trailing shoe","none",,7.07083333333333,7.3221,0.0476110280252292,,,,,,0.92,38,"clay",,,,,11.837,,10.747,,7.8,6.7481,22.3,5.2538,4.0436,2,,0,,,,,,,,,,,,,,,,,,,,,993,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,"2009-05-05","2009-05-12",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"Cracking Clays Rowden","NH3","micro met","UK","ADAS-RR","Cattle","slurry","none","2011-02-02","1",50.778,3.9191,,7.15,3.18,1.4,,,,7.04,31.2,"t/ha",99.216,43.68,,,"trailing shoe","none",,6.9375,2.7022,0.0272355265279794,,,,,,0.92,38,"clay",,,,,7.4703,,8.5348,,10.6,2.5924,11,5,5.4844,2,,0.2,,,,,,,,,,,,,,,,,,,,,994,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,"2011-02-02","2011-02-09",6,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"Cracking Clays Rowden","NH3","micro met","UK","ADAS-RR","Cattle","slurry","none","2010-06-15","1",50.778,3.9191,,9.18,3.33,1.49,,,,7.02,42.6,"t/ha",141.858,63.474,,,"trailing shoe","none",,6.825,3.4651,0.0244265392152716,,,,,,0.92,38,"clay",,,,,12.26,,14.252,,0,3.4401,18.3,3.52,1.7531,2,,0,,,,,,,,,,,,,,,,,,,,,995,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,"2010-06-15","2010-06-22",6,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"Cracking Clays Rowden","NH3","micro met","UK","ADAS-RR","Cattle","slurry","none","2008-10-01","1",50.778,3.9191,,3.85,2.54,1.3,,,,7.52,58.6,"t/ha",148.844,76.18,,,"trailing shoe","none",,6.95833333333333,10.566,0.0709870737147618,,,,,,0.92,38,"clay",,,,,11.854,,10.123,,35.6,10.463,9.8,5.8061,3.7868,2,,0.4,,,,,,,,,,,,,,,,,,,,,996,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,"2008-10-01","2008-10-08",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"Cracking Clays Rowden","NH3","micro met","UK","ADAS-RR","Cattle","slurry","none","2011-02-03","2",50.778,3.9191,,7.15,3.18,1.4,,,,7.04,31.2,"t/ha",99.216,43.68,,,"trailing shoe","none",,7.05833333333333,36.467,0.367551604579906,,,,,,0.92,38,"clay",,,,,,,8.839,,9,2.6865,12.8,,3.99,2,,,,,,,,,,,,,,,,,,,,,,,997,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,"2011-02-03","2011-02-10",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"Cracking Clays Rowden","NH3","micro met","UK","ADAS-RR","Cattle","slurry","none","2009-06-23","1",50.778,3.9191,,5.88,2.79,1.43,,,,7.68,55.4,"t/ha",154.566,79.222,,,"trailing shoe","none",,6.8375,21.428,0.138633334627279,,,,,,0.92,38,"clay",,,,,14.651,,16.933,,0.8,20.647,11.9,3.75,1.9865,2,,0,,,,,,,,,,,,,,,,,,,,,998,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,"2009-06-23","2009-06-30",6,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"Cracking Clays Rowden","NH3","micro met","UK","ADAS-RR","Cattle","slurry","none","2010-06-15","2",50.778,3.9191,,9.18,3.33,1.49,,,,7.02,42.6,"t/ha",141.858,63.474,,,"trailing shoe","none",,7.0625,13.16,0.0927688251631914,,,,,,0.92,38,"clay",,,,,11.765,,14.269,,0,12.068,13.9,3.6468,2.0293,2,,0,,,,,,,,,,,,,,,,,,,,,999,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,"2010-06-15","2010-06-22",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"Cracking Clays Rowden","NH3","micro met","UK","ADAS-RR","Cattle","slurry","none","2008-09-30","2",50.778,3.9191,,3.85,2.54,1.3,,,,7.52,58.6,"t/ha",148.844,76.18,,,"trailing shoe","none",,6.72916666666667,12.303,0.0826570100239177,,,,,,0.92,38,"clay",,,,,11.745,,10.216,,36.2,11.167,8.7,5.56,4.2468,2,,1.8,,,,,,,,,,,,,,,,,,,,,1000,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,"2008-09-30","2008-10-07",6,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
